code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600007,2017-05-24,20.200000,20.500000,19.970000,20.360000,-0.001471,644170.000000,13010251.000000,20508272392.240002,20508272392.240002,0.000640,33.789949,2017-03-31,2017-04-29,30.671889,9.029397,16.907490,3.258591,20.360000
sh600007,2017-05-23,20.620000,20.620000,19.900000,20.390000,-0.011154,1485256.000000,30025481.000000,20538490868.259998,20538490868.259998,0.001475,33.839737,2017-03-31,2017-04-29,30.717083,9.042702,16.932403,3.263392,20.390000
sh600007,2017-05-22,20.600000,20.990000,20.400000,20.620000,-0.001936,1077264.000000,22287689.000000,20770165851.080002,20770165851.080002,0.001069,34.221451,2017-03-31,2017-04-29,31.063573,9.144704,17.123401,3.300203,20.620000
sh600007,2017-05-19,20.020000,20.660000,20.020000,20.660000,0.035070,1907187.000000,39140580.000000,20810457152.439999,20810457152.439999,0.001893,34.287836,2017-03-31,2017-04-29,31.123832,9.162444,17.156619,3.306605,20.660000
sh600007,2017-05-18,19.890000,20.100000,19.810000,19.960000,0.002511,425739.000000,8479615.000000,20105359378.639999,20105359378.639999,0.000423,33.126099,2017-03-31,2017-04-29,30.069298,8.852003,16.575320,3.194571,19.960000
sh600007,2017-05-17,19.970000,20.440000,19.880000,19.910000,-0.003005,862242.000000,17361132.000000,20054995251.939999,20054995251.939999,0.000856,33.043118,2017-03-31,2017-04-29,29.993974,8.829828,16.533798,3.186569,19.910000
sh600007,2017-05-16,19.460000,19.980000,19.430000,19.970000,0.016285,989646.000000,19566526.000000,20115432203.980000,20115432203.980000,0.000982,33.142695,2017-03-31,2017-04-29,30.084363,8.856437,16.583624,3.196172,19.970000
sh600007,2017-05-15,19.300000,19.720000,19.010000,19.650000,0.018135,1655833.000000,32218220.000000,19793101793.099998,19793101793.099998,0.001644,32.611615,2017-03-31,2017-04-29,29.602290,8.714522,16.317887,3.144956,19.650000
sh600007,2017-05-12,19.190000,19.360000,19.030000,19.300000,0.007833,772051.000000,14837690.000000,19440552906.200001,19440552906.200001,0.000766,32.030747,2017-03-31,2017-04-29,29.075023,8.559301,16.027238,3.088939,19.300000
sh600007,2017-05-11,19.080000,19.280000,18.720000,19.150000,0.013228,1523802.000000,28997207.000000,19289460526.099998,19289460526.099998,0.001513,31.781803,2017-03-31,2017-04-29,28.849051,8.492778,15.902674,3.064932,19.150000
