code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600015,2017-05-24,10.380000,10.450000,10.260000,10.420000,0.001923,32665016.000000,337968396.000000,111343662428.199997,111343662438.619995,0.003057,35.977700,2017-03-31,2017-04-29,5.639444,1.902444,0.446455,0.821663,10.420000
sh600015,2017-05-23,10.230000,10.510000,10.230000,10.400000,0.014634,38843750.000000,403434544.000000,111129950984.000000,111129950994.399994,0.003635,35.908645,2017-03-31,2017-04-29,5.628619,1.898792,0.445598,0.820086,10.400000
sh600015,2017-05-22,10.230000,10.320000,10.180000,10.250000,0.000977,25487903.000000,261345321.000000,109527115152.500000,109527115162.750000,0.002385,35.390731,2017-03-31,2017-04-29,5.547437,1.871406,0.439172,0.808258,10.250000
sh600015,2017-05-19,10.250000,10.290000,10.230000,10.240000,-0.001949,15104210.000000,154925464.000000,109420259430.399994,109420259440.639999,0.001414,35.356204,2017-03-31,2017-04-29,5.542025,1.869580,0.438743,0.807469,10.240000
sh600015,2017-05-18,10.280000,10.320000,10.220000,10.260000,-0.006776,18963648.000000,194734718.000000,109633970874.600006,109633970884.860001,0.001775,35.425259,2017-03-31,2017-04-29,5.552849,1.873232,0.439600,0.809046,10.260000
sh600015,2017-05-17,10.400000,10.420000,10.320000,10.330000,-0.010536,21354814.000000,221442655.000000,110381960929.300003,110381960939.630005,0.001998,35.666952,2017-03-31,2017-04-29,5.590734,1.886012,0.442599,0.814566,10.330000
sh600015,2017-05-16,10.450000,10.480000,10.310000,10.440000,-0.001912,28066146.000000,291173313.000000,111557373872.399994,111557373882.839996,0.002627,36.046755,2017-03-31,2017-04-29,5.650268,1.906095,0.447312,0.823240,10.440000
sh600015,2017-05-15,10.530000,10.600000,10.460000,10.460000,-0.007590,26073019.000000,274289769.000000,111771085316.600006,111771085327.059998,0.002440,36.115810,2017-03-31,2017-04-29,5.661092,1.909747,0.448169,0.824817,10.460000
sh600015,2017-05-12,10.260000,10.540000,10.240000,10.540000,0.027290,41080067.000000,429451916.000000,112625931093.399994,112625931103.940002,0.003844,36.392030,2017-03-31,2017-04-29,5.704389,1.924353,0.451597,0.831125,10.540000
sh600015,2017-05-11,10.190000,10.290000,10.160000,10.260000,0.004897,19258056.000000,197054444.000000,109633970874.600006,109633970884.860001,0.001802,35.425259,2017-03-31,2017-04-29,5.552849,1.873232,0.439600,0.809046,10.260000
